Name;Affected Individual Factor;Covering Duration (hours);Service Threshold (hours);Helicopter Speed;Ground Speed;Depot Candidates;Depot Capacity Percentage;Route Cost Scaling Factor;#Depots;#Facilities;#Unique Facilities;#Customers;#Modeled Individuals;Total Demand;Aircraft Type;p;total cost;routing cost;covering cost;routing distance;total covering distance;mean covering distance per household;median covering distance per household;std. covering distance per household;unique facility count;longest route length;route lengths;nonempty routes;nonsingle routes;VNS iterations
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD1_sT1_rcS0.1_rmCDTrue;1,5;1;1;150;4;all;1;0,1;14;276;276;429;8148;3805,116;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD1_sT1_rcS0.5_rmCDTrue;1,5;1;1;150;4;all;1;0,5;14;276;276;429;8148;3805,116;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD1_sT1_rcS12_rmCDTrue;1,5;1;1;150;4;all;1;12,0;14;276;276;429;8148;3805,116;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD1_sT1_rcS1_rmCDTrue;1,5;1;1;150;4;all;1;1,0;14;276;276;429;8148;3805,116;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD1_sT1_rcS3_rmCDTrue;1,5;1;1;150;4;all;1;3,0;14;276;276;429;8148;3805,116;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD1_sT1_rcS7_rmCDTrue;1,5;1;1;150;4;all;1;7,0;14;276;276;429;8148;3805,116;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD2_sT1_rcS0.1_rmCDTrue;1,5;2;1;150;4;all;1;0,1;14;305;305;429;8148;3805,116;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD2_sT1_rcS0.5_rmCDTrue;1,5;2;1;150;4;all;1;0,5;14;305;305;429;8148;3805,116;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD2_sT1_rcS12_rmCDTrue;1,5;2;1;150;4;all;1;12,0;14;305;305;429;8148;3805,116;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD2_sT1_rcS1_rmCDTrue;1,5;2;1;150;4;all;1;1,0;14;305;305;429;8148;3805,116;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD2_sT1_rcS3_rmCDTrue;1,5;2;1;150;4;all;1;3,0;14;305;305;429;8148;3805,116;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD2_sT1_rcS7_rmCDTrue;1,5;2;1;150;4;all;1;7,0;14;305;305;429;8148;3805,116;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD2_sT2_rcS0.1_rmCDTrue;1,5;2;2;150;4;all;1;0,1;14;306;306;519;8749;4085,783;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD2_sT2_rcS0.5_rmCDTrue;1,5;2;2;150;4;all;1;0,5;14;306;306;519;8749;4085,783;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD2_sT2_rcS12_rmCDTrue;1,5;2;2;150;4;all;1;12,0;14;306;306;519;8749;4085,783;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD2_sT2_rcS1_rmCDTrue;1,5;2;2;150;4;all;1;1,0;14;306;306;519;8749;4085,783;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD2_sT2_rcS3_rmCDTrue;1,5;2;2;150;4;all;1;3,0;14;306;306;519;8749;4085,783;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD2_sT2_rcS7_rmCDTrue;1,5;2;2;150;4;all;1;7,0;14;306;306;519;8749;4085,783;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD3_sT1_rcS0.1_rmCDTrue;1,5;3;1;150;4;all;1;0,1;14;325;325;429;8148;3805,116;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD3_sT1_rcS0.5_rmCDTrue;1,5;3;1;150;4;all;1;0,5;14;325;325;429;8148;3805,116;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD3_sT1_rcS12_rmCDTrue;1,5;3;1;150;4;all;1;12,0;14;325;325;429;8148;3805,116;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD3_sT1_rcS1_rmCDTrue;1,5;3;1;150;4;all;1;1,0;14;325;325;429;8148;3805,116;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD3_sT1_rcS3_rmCDTrue;1,5;3;1;150;4;all;1;3,0;14;325;325;429;8148;3805,116;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD3_sT1_rcS7_rmCDTrue;1,5;3;1;150;4;all;1;7,0;14;325;325;429;8148;3805,116;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD3_sT2_rcS0.1_rmCDTrue;1,5;3;2;150;4;all;1;0,1;14;325;325;519;8749;4085,783;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD3_sT2_rcS0.5_rmCDTrue;1,5;3;2;150;4;all;1;0,5;14;325;325;519;8749;4085,783;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD3_sT2_rcS12_rmCDTrue;1,5;3;2;150;4;all;1;12,0;14;325;325;519;8749;4085,783;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD3_sT2_rcS1_rmCDTrue;1,5;3;2;150;4;all;1;1,0;14;325;325;519;8749;4085,783;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD3_sT2_rcS3_rmCDTrue;1,5;3;2;150;4;all;1;3,0;14;325;325;519;8749;4085,783;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD3_sT2_rcS7_rmCDTrue;1,5;3;2;150;4;all;1;7,0;14;325;325;519;8749;4085,783;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD3_sT3_rcS0.1_rmCDTrue;1,5;3;3;150;4;all;1;0,1;14;330;330;550;8910;4160,97;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD3_sT3_rcS0.5_rmCDTrue;1,5;3;3;150;4;all;1;0,5;14;330;330;550;8910;4160,97;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD3_sT3_rcS12_rmCDTrue;1,5;3;3;150;4;all;1;12,0;14;330;330;550;8910;4160,97;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD3_sT3_rcS1_rmCDTrue;1,5;3;3;150;4;all;1;1,0;14;330;330;550;8910;4160,97;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD3_sT3_rcS3_rmCDTrue;1,5;3;3;150;4;all;1;3,0;14;330;330;550;8910;4160,97;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD3_sT3_rcS7_rmCDTrue;1,5;3;3;150;4;all;1;7,0;14;330;330;550;8910;4160,97;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD4_sT1_rcS0.1_rmCDTrue;1,5;4;1;150;4;all;1;0,1;14;339;339;429;8148;3805,116;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD4_sT1_rcS0.5_rmCDTrue;1,5;4;1;150;4;all;1;0,5;14;339;339;429;8148;3805,116;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD4_sT1_rcS12_rmCDTrue;1,5;4;1;150;4;all;1;12,0;14;339;339;429;8148;3805,116;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD4_sT1_rcS1_rmCDTrue;1,5;4;1;150;4;all;1;1,0;14;339;339;429;8148;3805,116;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD4_sT1_rcS3_rmCDTrue;1,5;4;1;150;4;all;1;3,0;14;339;339;429;8148;3805,116;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD4_sT1_rcS7_rmCDTrue;1,5;4;1;150;4;all;1;7,0;14;339;339;429;8148;3805,116;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD4_sT2_rcS0.1_rmCDTrue;1,5;4;2;150;4;all;1;0,1;14;342;342;519;8749;4085,783;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD4_sT2_rcS0.5_rmCDTrue;1,5;4;2;150;4;all;1;0,5;14;342;342;519;8749;4085,783;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD4_sT2_rcS12_rmCDTrue;1,5;4;2;150;4;all;1;12,0;14;342;342;519;8749;4085,783;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD4_sT2_rcS1_rmCDTrue;1,5;4;2;150;4;all;1;1,0;14;342;342;519;8749;4085,783;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD4_sT2_rcS3_rmCDTrue;1,5;4;2;150;4;all;1;3,0;14;342;342;519;8749;4085,783;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD4_sT2_rcS7_rmCDTrue;1,5;4;2;150;4;all;1;7,0;14;342;342;519;8749;4085,783;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD4_sT3_rcS0.1_rmCDTrue;1,5;4;3;150;4;all;1;0,1;14;345;345;550;8910;4160,97;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD4_sT3_rcS0.5_rmCDTrue;1,5;4;3;150;4;all;1;0,5;14;345;345;550;8910;4160,97;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD4_sT3_rcS12_rmCDTrue;1,5;4;3;150;4;all;1;12,0;14;345;345;550;8910;4160,97;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD4_sT3_rcS1_rmCDTrue;1,5;4;3;150;4;all;1;1,0;14;345;345;550;8910;4160,97;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD4_sT3_rcS3_rmCDTrue;1,5;4;3;150;4;all;1;3,0;14;345;345;550;8910;4160,97;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD4_sT3_rcS7_rmCDTrue;1,5;4;3;150;4;all;1;7,0;14;345;345;550;8910;4160,97;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD4_sT4_rcS0.1_rmCDTrue;1,5;4;4;150;4;all;1;0,1;14;345;345;551;8912;4161,904;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD4_sT4_rcS0.5_rmCDTrue;1,5;4;4;150;4;all;1;0,5;14;345;345;551;8912;4161,904;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD4_sT4_rcS12_rmCDTrue;1,5;4;4;150;4;all;1;12,0;14;345;345;551;8912;4161,904;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD4_sT4_rcS1_rmCDTrue;1,5;4;4;150;4;all;1;1,0;14;345;345;551;8912;4161,904;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD4_sT4_rcS3_rmCDTrue;1,5;4;4;150;4;all;1;3,0;14;345;345;551;8912;4161,904;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1.5_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt4_cD4_sT4_rcS7_rmCDTrue;1,5;4;4;150;4;all;1;7,0;14;345;345;551;8912;4161,904;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD1_sT1_rcS0.1_rmCDTrue;1,0;1;1;150;4;all;1;0,1;14;276;276;429;5350;2498,45;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD1_sT1_rcS0.5_rmCDTrue;1,0;1;1;150;4;all;1;0,5;14;276;276;429;5350;2498,45;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD1_sT1_rcS12_rmCDTrue;1,0;1;1;150;4;all;1;12,0;14;276;276;429;5350;2498,45;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD1_sT1_rcS1_rmCDTrue;1,0;1;1;150;4;all;1;1,0;14;276;276;429;5350;2498,45;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD1_sT1_rcS3_rmCDTrue;1,0;1;1;150;4;all;1;3,0;14;276;276;429;5350;2498,45;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD1_sT1_rcS7_rmCDTrue;1,0;1;1;150;4;all;1;7,0;14;276;276;429;5350;2498,45;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD2_sT1_rcS0.1_rmCDTrue;1,0;2;1;150;4;all;1;0,1;14;305;305;429;5350;2498,45;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD2_sT1_rcS0.5_rmCDTrue;1,0;2;1;150;4;all;1;0,5;14;305;305;429;5350;2498,45;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD2_sT1_rcS12_rmCDTrue;1,0;2;1;150;4;all;1;12,0;14;305;305;429;5350;2498,45;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD2_sT1_rcS1_rmCDTrue;1,0;2;1;150;4;all;1;1,0;14;305;305;429;5350;2498,45;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD2_sT1_rcS3_rmCDTrue;1,0;2;1;150;4;all;1;3,0;14;305;305;429;5350;2498,45;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD2_sT1_rcS7_rmCDTrue;1,0;2;1;150;4;all;1;7,0;14;305;305;429;5350;2498,45;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD2_sT2_rcS0.1_rmCDTrue;1,0;2;2;150;4;all;1;0,1;14;306;306;519;5730;2675,91;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD2_sT2_rcS0.5_rmCDTrue;1,0;2;2;150;4;all;1;0,5;14;306;306;519;5730;2675,91;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD2_sT2_rcS12_rmCDTrue;1,0;2;2;150;4;all;1;12,0;14;306;306;519;5730;2675,91;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD2_sT2_rcS1_rmCDTrue;1,0;2;2;150;4;all;1;1,0;14;306;306;519;5730;2675,91;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD2_sT2_rcS3_rmCDTrue;1,0;2;2;150;4;all;1;3,0;14;306;306;519;5730;2675,91;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD2_sT2_rcS7_rmCDTrue;1,0;2;2;150;4;all;1;7,0;14;306;306;519;5730;2675,91;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD3_sT1_rcS0.1_rmCDTrue;1,0;3;1;150;4;all;1;0,1;14;325;325;429;5350;2498,45;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD3_sT1_rcS0.5_rmCDTrue;1,0;3;1;150;4;all;1;0,5;14;325;325;429;5350;2498,45;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD3_sT1_rcS12_rmCDTrue;1,0;3;1;150;4;all;1;12,0;14;325;325;429;5350;2498,45;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD3_sT1_rcS1_rmCDTrue;1,0;3;1;150;4;all;1;1,0;14;325;325;429;5350;2498,45;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD3_sT1_rcS3_rmCDTrue;1,0;3;1;150;4;all;1;3,0;14;325;325;429;5350;2498,45;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD3_sT1_rcS7_rmCDTrue;1,0;3;1;150;4;all;1;7,0;14;325;325;429;5350;2498,45;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD3_sT2_rcS0.1_rmCDTrue;1,0;3;2;150;4;all;1;0,1;14;325;325;519;5730;2675,91;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD3_sT2_rcS0.5_rmCDTrue;1,0;3;2;150;4;all;1;0,5;14;325;325;519;5730;2675,91;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD3_sT2_rcS12_rmCDTrue;1,0;3;2;150;4;all;1;12,0;14;325;325;519;5730;2675,91;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD3_sT2_rcS1_rmCDTrue;1,0;3;2;150;4;all;1;1,0;14;325;325;519;5730;2675,91;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD3_sT2_rcS3_rmCDTrue;1,0;3;2;150;4;all;1;3,0;14;325;325;519;5730;2675,91;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD3_sT2_rcS7_rmCDTrue;1,0;3;2;150;4;all;1;7,0;14;325;325;519;5730;2675,91;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD3_sT3_rcS0.1_rmCDTrue;1,0;3;3;150;4;all;1;0,1;14;330;330;550;5830;2722,61;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD3_sT3_rcS0.5_rmCDTrue;1,0;3;3;150;4;all;1;0,5;14;330;330;550;5830;2722,61;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD3_sT3_rcS12_rmCDTrue;1,0;3;3;150;4;all;1;12,0;14;330;330;550;5830;2722,61;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD3_sT3_rcS1_rmCDTrue;1,0;3;3;150;4;all;1;1,0;14;330;330;550;5830;2722,61;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD3_sT3_rcS3_rmCDTrue;1,0;3;3;150;4;all;1;3,0;14;330;330;550;5830;2722,61;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD3_sT3_rcS7_rmCDTrue;1,0;3;3;150;4;all;1;7,0;14;330;330;550;5830;2722,61;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD4_sT1_rcS0.1_rmCDTrue;1,0;4;1;150;4;all;1;0,1;14;339;339;429;5350;2498,45;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD4_sT1_rcS0.5_rmCDTrue;1,0;4;1;150;4;all;1;0,5;14;339;339;429;5350;2498,45;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD4_sT1_rcS12_rmCDTrue;1,0;4;1;150;4;all;1;12,0;14;339;339;429;5350;2498,45;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD4_sT1_rcS1_rmCDTrue;1,0;4;1;150;4;all;1;1,0;14;339;339;429;5350;2498,45;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD4_sT1_rcS3_rmCDTrue;1,0;4;1;150;4;all;1;3,0;14;339;339;429;5350;2498,45;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD4_sT1_rcS7_rmCDTrue;1,0;4;1;150;4;all;1;7,0;14;339;339;429;5350;2498,45;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD4_sT2_rcS0.1_rmCDTrue;1,0;4;2;150;4;all;1;0,1;14;342;342;519;5730;2675,91;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD4_sT2_rcS0.5_rmCDTrue;1,0;4;2;150;4;all;1;0,5;14;342;342;519;5730;2675,91;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD4_sT2_rcS12_rmCDTrue;1,0;4;2;150;4;all;1;12,0;14;342;342;519;5730;2675,91;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD4_sT2_rcS1_rmCDTrue;1,0;4;2;150;4;all;1;1,0;14;342;342;519;5730;2675,91;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD4_sT2_rcS3_rmCDTrue;1,0;4;2;150;4;all;1;3,0;14;342;342;519;5730;2675,91;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD4_sT2_rcS7_rmCDTrue;1,0;4;2;150;4;all;1;7,0;14;342;342;519;5730;2675,91;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD4_sT3_rcS0.1_rmCDTrue;1,0;4;3;150;4;all;1;0,1;14;345;345;550;5830;2722,61;Mi-8;28;;;;;;;;;;;;;;
Baghlan ai1_Mi-8_p28_hS150_gS4_dall_dP1_fCap150_vCnt1_cD4_sT3_rcS0.5_rmCDTrue;1,0;4;3;150;4;all;1;0,5;14;345;345;550;5830;2722,61;Mi-8;28;;;;;;;;;;;;;;
